List Size,Run Time,Nodes Visited,Brute Force Score,Our Score
153,Run Time: 0.0000000000,"[2, 'D', 9, 'D', 4, 5, 'G', 5, 'G', 'I', 16, 'I', 16, 'B', 16, 'B', 16, 22, 21, 'F', 21, 'C', 21, 'C', 21, 22, 21, 22, 16, 22, 23, 24, 24, 'I', 18, 'G', 12, 5, 6, 6, 4, 10, 9, 'A', 9, 10, 9, 10, 16, 10, 16, 10, 4, 'D', 4, 5, 4, 10, 'G', 5, 6, 4, 5, 4, 10, 'G', 5, 6, 4, 5, 4, 10, 9, 10, 9, 'B', 9, 10, 4, 'D', 9, 'D', 2, 1, 2, 1, 2, 'D', 4, 'D', 9, 10, 16, 22, 23, 29, 'H', 28, 'J', 22, 16, 22, 16, 22, 21, 'B', 9, 'D', 2, 'D', 9, 'A', 2, 'A', 7, 'A', 2, 'A', 14, 'C', 21, 'C', 14, 'C', 14, 'C', 21, 22, 16, 'I', 18, 16, 10, 'G', 10, 4, 5, 6, 6, 'G', 10, 9, 'B', 14, 'C', 21, 22, 16, 22, 21, 'C', 19, 'E']",647,-121
139,Run Time: 0.0000000000,"[7, 'A', 14, 'B', 14, 'C', 21, 'C', 14, 'B', 21, 'C', 14, 'E', 19, 25, 31, 19, 'C', 26, 'F', 21, 'C', 14, 'B', 16, 10, 'G', 5, 'G', 5, 'G', 10, 9, 'A', 14, 'C', 26, 'C', 19, 'E', 14, 'E', 14, 'E', 19, 25, 19, 25, 19, 'E', 19, 25, 31, 31, 31, 19, 'C', 26, 32, 'C', 26, 25, 31, 26, 'F', 33, 26, 'F', 26, 'C', 21, 'B', 14, 'B', 21, 'F', 21, 'F', 33, 33, 21, 'B', 21, 'C', 19, 'E', 7, 'E', 14, 'A', 14, 'A', 9, 'A', 14, 'C', 21, 'C', 19, 'C', 26, 'F', 28, 'J', 'J', 'F', 21, 'F', 21, 'C', 19, 25, 26, 'F', 33, 26, 32, 25, 26, 32, 25, 26, 25, 26, 25, 31, 26, 'C', 26, 'C', 19, 'E', 14, 'A', 9, 'A', 9, 'D']",591,-111
2,Run Time: 0.0000000000,"[7, 'A']",43,2
78,Run Time: 0.0000000000,"[2, 'D', 2, 'D', 4, 'D', 2, 'A', 14, 'C', 26, 'F', 21, 'B', 16, 'I', 18, 18, 23, 'I', 'G', 12, 5, 6, 6, 6, 6, 'G', 'I', 'G', 5, 4, 10, 16, 10, 16, 10, 'G', 10, 16, 'I', 18, 18, 'G', 10, 9, 'B', 21, 22, 16, 'B', 21, 'F', 33, 33, 28, 'J', 29, 23, 'I', 16, 22, 16, 10, 9, 'B', 14, 'B', 21, 'C', 26, 25, 19, 'C', 14, 'C', 19, 'E']",347,-54
114,Run Time: 0.0000000000,"[2, 'D', 9, 'D', 4, 10, 'G', 10, 16, 'B', 16, 22, 28, 'F', 28, 29, 'H', 'H', 'H', 23, 24, 24, 22, 28, 29, 35, 35, 23, 29, 'H', 35, 35, 35, 'H', 'H', 28, 'F', 21, 'C', 14, 'B', 21, 22, 21, 22, 21, 'B', 9, 'D', 4, 10, 4, 10, 16, 'B', 21, 'C', 26, 'F', 28, 'F', 26, 25, 19, 'C', 26, 32, 32, 'C', 26, 32, 'F', 28, 'F', 28, 'J', 'F', 26, 'F', 26, 'F', 26, 'C', 19, 'C', 26, 'F', 21, 'B', 16, 22, 23, 29, 35, 23, 22, 28, 29, 35, 'H', 35, 35, 28, 'F', 28, 22, 21, 'B', 9, 'A', 9, 'A', 7, 'E']",491,-82
16,Run Time: 0.0000000000,"[7, 'A', 7, 1, 7, 1, 2, 'A', 14, 'C', 19, 'C', 14, 'C', 14, 'B']",99,-4
294,Run Time: 0.0009968281,"[2, 'D', 2, 'D', 4, 5, 'G', 'I', 16, 'B', 21, 'C', 26, 'F', 28, 22, 16, 'B', 21, 22, 16, 'B', 9, 'B', 14, 'B', 9, 'B', 14, 'C', 21, 22, 21, 'B', 16, 22, 21, 'C', 14, 'A', 14, 'B', 16, 10, 16, 22, 21, 'C', 21, 'B', 16, 22, 23, 22, 16, 10, 4, 10, 9, 'A', 9, 'B', 14, 'A', 2, 'D', 9, 'D', 9, 'B', 21, 22, 16, 22, 21, 'C', 14, 'C', 19, 'E', 7, 1, 7, 1, 2, 1, 7, 1, 7, 'E', 7, 'E', 19, 25, 31, 31, 31, 31, 26, 25, 19, 'E', 14, 'E', 14, 'A', 14, 'A', 2, 'D', 2, 'A', 7, 1, 2, 1, 2, 'A', 7, 'A', 7, 'E', 14, 'B', 16, 'B', 21, 22, 23, 22, 21, 'F', 26, 25, 31, 31, 19, 'C', 21, 'B', 14, 'B', 9, 10, 16, 10, 4, 10, 'G', 5, 'G', 10, 9, 'B', 9, 'A', 2, 1, 2, 1, 2, 'A', 2, 1, 7, 'E', 14, 'E', 19, 25, 31, 31, 31, 31, 31, 19, 25, 26, 32, 'C', 19, 'C', 14, 'A', 14, 'B', 9, 'A', 2, 1, 2, 1, 2, 'A', 14, 'C', 26, 25, 26, 'F', 21, 22, 21, 'C', 26, 'F', 26, 'C', 21, 'F', 26, 'F', 26, 'C', 21, 22, 16, 22, 16, 22, 28, 22, 21, 'F', 28, 'J', 22, 23, 22, 16, 'I', 18, 23, 24, 'I', 23, 'I', 18, 'G', 5, 4, 10, 'G', 10, 'G', 5, 4, 'D', 4, 'D', 9, 10, 16, 10, 9, 'D', 2, 1, 7, 1, 2, 1, 2, 'D', 4, 'D', 4, 10, 16, 'I', 23, 22, 21, 'F', 26, 'F', 26, 'F', 28, 'F', 21, 'B', 21, 22, 16, 10, 'G', 12, 'I', 16, 'I', 23, 29, 'H']",1211,-258
100,Run Time: 0.0000000000,"[2, 'D', 4, 10, 'G', 'I', 16, 'I', 'G', 'I', 16, 'B', 16, 'B', 21, 'B', 21, 'F', 26, 'C', 21, 'B', 14, 'A', 2, 'D', 2, 'A', 14, 'C', 26, 32, 'F', 26, 'C', 14, 'C', 21, 'B', 16, 'I', 23, 22, 28, 22, 28, 'F', 21, 'B', 21, 'F', 21, 'F', 33, 33, 28, 29, 'H', 35, 28, 'F', 26, 'C', 21, 22, 28, 22, 16, 22, 21, 'B', 21, 'C', 26, 32, 25, 26, 'C', 26, 32, 32, 25, 31, 31, 26, 32, 32, 'C', 21, 22, 28, 22, 16, 10, 4, 'D', 9, 'B', 14, 'E']",435,-72
49,Run Time: 0.0000000000,"[7, 'A', 9, 'B', 21, 'C', 21, 'F', 26, 25, 19, 'C', 14, 'A', 7, 'E', 19, 'E', 19, 'E', 19, 'E', 14, 'A', 2, 'A', 9, 'D', 4, 5, 'G', 5, 6, 4, 5, 'G', 12, 5, 'G', 5, 'G', 'I', 23, 24, 'I', 18, 23, 29, 'H']",231,-17
4,Run Time: 0.0000000000,"[7, 'E', 7, 'A']",51,0
56,Run Time: 0.0000000000,"[2, 'A', 9, 'A', 14, 'E', 14, 'C', 14, 'A', 14, 'C', 14, 'A', 7, 'A', 2, 'D', 4, 5, 'G', 10, 4, 5, 6, 4, 5, 'G', 'I', 16, 'I', 18, 23, 22, 16, 'B', 14, 'E', 7, 'E', 19, 'E', 7, 'E', 19, 'C', 21, 'B', 9, 'B', 21, 'B', 21, 'B', 21, 'F']",259,-32
26,Run Time: 0.0000000000,"[2, 'A', 2, 'D', 2, 1, 7, 'E', 7, 1, 7, 1, 7, 'E', 7, 1, 7, 'E', 14, 'E', 14, 'B', 14, 'E', 19, 'C']",139,-14
51,Run Time: 0.0000000000,"[2, 'A', 2, 'D', 4, 10, 9, 'B', 14, 'E', 19, 'C', 19, 'C', 19, 25, 31, 26, 'C', 19, 'E', 14, 'E', 7, 'E', 14, 'B', 21, 'C', 14, 'A', 14, 'E', 14, 'B', 9, 'D', 4, 10, 9, 'D', 2, 1, 2, 'D', 9, 'D', 9, 'B', 21, 'F']",239,-27
86,Run Time: 0.0000000000,"[7, 'E', 7, 'A', 7, 1, 7, 'E', 7, 'A', 14, 'B', 9, 'D', 9, 'A', 7, 'E', 7, 'E', 7, 'E', 14, 'A', 7, 'E', 7, 'A', 9, 'D', 9, 'D', 2, 'A', 14, 'E', 19, 'E', 19, 'C', 21, 'F', 33, 33, 21, 'C', 14, 'B', 9, 'A', 7, 'A', 14, 'E', 19, 'E', 7, 1, 7, 'E', 14, 'B', 21, 'B', 21, 'C', 21, 'F', 26, 'F', 28, 29, 35, 'H', 35, 23, 24, 29, 35, 35, 'H', 'H', 35, 23, 'I', 'G']",379,-58
26,Run Time: 0.0000000000,"[2, 'A', 7, 1, 7, 'E', 19, 'C', 19, 'C', 19, 'E', 14, 'A', 7, 1, 2, 1, 7, 'E', 14, 'C', 26, 'F', 21, 'B']",139,-14
40,Run Time: 0.0000000000,"[2, 'D', 2, 'A', 9, 'B', 16, 22, 28, 29, 23, 29, 23, 29, 23, 29, 'H', 23, 24, 'I', 'G', 5, 'G', 5, 'G', 12, 12, 'I', 16, 'B', 16, 22, 28, 'J', 'J', 22, 16, 'B', 14, 'C']",195,-28
12,Run Time: 0.0000000000,"[2, 'A', 14, 'A', 7, 'A', 9, 'D', 9, 'B', 14, 'C']",83,0
73,Run Time: 0.0000000000,"[2, 'A', 2, 'A', 2, 'A', 9, 'B', 14, 'E', 14, 'C', 19, 25, 31, 19, 'C', 19, 'E', 14, 'E', 19, 25, 26, 'C', 19, 'C', 14, 'C', 21, 'C', 14, 'C', 26, 'F', 28, 'F', 28, 29, 'H', 35, 35, 35, 'H', 35, 35, 35, 35, 'H', 28, 22, 23, 22, 16, 22, 23, 'I', 'G', 12, 'I', 18, 18, 18, 16, 'I', 23, 'I', 16, 10, 9, 'A', 2, 'D']",327,-41
117,Run Time: 0.0000000000,"[7, 'E', 7, 'E', 14, 'A', 9, 'B', 21, 'F', 28, 'J', 'J', 22, 16, 10, 'G', 'I', 16, 10, 9, 'D', 2, 'A', 14, 'A', 9, 'D', 2, 1, 2, 'A', 14, 'E', 14, 'E', 7, 'A', 9, 10, 9, 'A', 7, 1, 2, 'D', 2, 'D', 4, 5, 6, 6, 4, 5, 4, 5, 'G', 10, 'G', 10, 16, 22, 28, 'F', 28, 22, 16, 'B', 16, 22, 16, 'B', 9, 10, 'G', 'I', 23, 24, 24, 'I', 18, 'G', 10, 4, 5, 'G', 10, 4, 'D', 4, 'D', 4, 5, 'G', 10, 4, 'D', 4, 10, 9, 10, 9, 10, 9, 'D', 2, 'A', 7, 1, 7, 1, 7, 'E', 19, 'E', 14, 'C']",503,-93
4,Run Time: 0.0000000000,"[2, 'D', 9, 'A']",51,0
149,Run Time: 0.0000000000,"[2, 'A', 7, 'A', 7, 'A', 14, 'C', 19, 'E', 19, 25, 26, 'C', 14, 'A', 9, 'A', 9, 'B', 16, 'B', 14, 'C', 21, 'C', 21, 'F', 26, 32, 'C', 14, 'B', 14, 'E', 7, 'E', 7, 'A', 14, 'C', 21, 'B', 9, 'B', 14, 'A', 7, 'E', 14, 'E', 14, 'E', 19, 'E', 19, 'E', 7, 1, 7, 1, 2, 'A', 9, 'A', 9, 'B', 21, 'C', 26, 'F', 28, 'J', 29, 35, 28, 'J', 29, 35, 28, 'F', 33, 26, 'C', 21, 'B', 16, 'I', 'G', 'I', 16, 22, 16, 10, 9, 'B', 21, 'F', 28, 'J', 29, 'H', 'H', 'H', 23, 29, 'H', 35, 28, 'F', 26, 'F', 26, 25, 31, 19, 25, 31, 31, 19, 'E', 14, 'E', 19, 'C', 14, 'A', 14, 'B', 21, 'C', 21, 'C', 14, 'E', 14, 'A', 14, 'E', 19, 'C', 21, 22, 16, 'B', 14, 'A', 2, 'D']",631,-121
129,Run Time: 0.0009965897,"[7, 'A', 2, 'A', 7, 'E', 19, 'E', 19, 'C', 21, 'C', 19, 'E', 14, 'B', 21, 'F', 33, 26, 32, 25, 26, 32, 25, 31, 31, 31, 26, 'C', 19, 'C', 19, 'C', 14, 'C', 26, 25, 31, 31, 31, 26, 25, 19, 'C', 21, 'F', 33, 28, 'F', 26, 'F', 26, 25, 19, 25, 31, 26, 25, 26, 'C', 26, 'F', 28, 'F', 28, 'J', 29, 'H', 35, 28, 29, 'H', 35, 'H', 35, 28, 29, 28, 'F', 33, 26, 'C', 26, 'C', 26, 25, 19, 'E', 19, 25, 31, 26, 25, 31, 26, 'C', 14, 'A', 14, 'C', 14, 'A', 2, 'A', 9, 'B', 16, 'B', 9, 'A', 7, 'E', 19, 'C', 26, 25, 19, 'C', 19, 'C', 14, 'C', 19, 'E', 14, 'A', 9, 'D']",551,-105
45,Run Time: 0.0000000000,"[7, 'A', 9, 'B', 14, 'B', 21, 'B', 21, 'C', 14, 'A', 9, 'B', 21, 'F', 21, 'F', 28, 22, 16, 'B', 16, 22, 21, 22, 21, 'C', 19, 'C', 21, 'B', 21, 'F', 33, 26, 'C', 14, 'E', 7, 1, 2, 'A', 9, 'D']",215,-29
69,Run Time: 0.0009970665,"[2, 'A', 7, 'E', 14, 'B', 16, 'B', 21, 'F', 26, 'F', 33, 21, 'F', 26, 'C', 26, 'C', 19, 'C', 19, 'E', 19, 'E', 7, 'A', 9, 'A', 14, 'E', 7, 1, 2, 'A', 2, 'A', 14, 'A', 14, 'E', 14, 'A', 7, 'A', 7, 'E', 19, 25, 26, 32, 'C', 26, 'C', 26, 32, 'C', 21, 22, 28, 29, 28, 'F', 26, 'C', 14, 'A', 2, 'D']",311,-53
79,Run Time: 0.0000000000,"[2, 'D', 9, 'A', 14, 'E', 14, 'C', 19, 'E', 14, 'B', 16, 10, 'G', 12, 5, 'G', 12, 12, 10, 'G', 5, 6, 6, 'G', 10, 'G', 12, 12, 'I', 16, 'I', 'G', 5, 4, 10, 16, 22, 21, 'F', 26, 'F', 21, 'C', 21, 'C', 14, 'A', 7, 1, 2, 'D', 9, 'B', 16, 10, 'G', 5, 4, 5, 4, 'D', 4, 10, 9, 'D', 4, 10, 16, 22, 16, 22, 23, 22, 23, 24, 29, 'H']",351,-47
148,Run Time: 0.0000000000,"[2, 'A', 9, 'D', 2, 'A', 14, 'C', 19, 25, 26, 'C', 26, 25, 19, 'E', 7, 'E', 7, 'E', 7, 'E', 14, 'A', 14, 'A', 9, 'D', 2, 'D', 9, 'D', 9, 'D', 9, 'A', 7, 'E', 19, 25, 19, 25, 19, 'E', 7, 'A', 9, 'A', 9, 'D', 2, 1, 7, 'A', 7, 1, 7, 'A', 7, 'A', 9, 'A', 7, 'E', 19, 'E', 19, 25, 19, 'C', 21, 'C', 21, 'C', 19, 'E', 19, 'E', 14, 'C', 19, 25, 19, 25, 31, 19, 'E', 7, 1, 7, 1, 2, 1, 2, 1, 2, 'A', 2, 1, 7, 'E', 7, 'E', 19, 'C', 19, 25, 26, 'F', 33, 28, 'F', 26, 32, 'C', 21, 'F', 33, 26, 32, 32, 'F', 26, 'F', 28, 22, 21, 'C', 19, 'E', 7, 1, 7, 'E', 7, 'E', 14, 'E', 7, 'A', 2, 'D', 2, 'D', 9, 'A', 14, 'B']",627,-136
74,Run Time: 0.0000000000,"[2, 'D', 4, 'D', 4, 10, 'G', 12, 10, 16, 'I', 'G', 5, 4, 10, 4, 'D', 2, 'D', 4, 5, 'G', 5, 4, 10, 'G', 10, 'G', 'I', 18, 23, 22, 21, 'F', 21, 'F', 28, 29, 'H', 'H', 35, 23, 24, 'I', 18, 16, 'B', 21, 'B', 16, 10, 16, 'I', 'G', 5, 4, 5, 'G', 12, 12, 'I', 18, 23, 'I', 'G', 10, 9, 'A', 2, 1, 7, 'E', 19, 'C']",331,-42
27,Run Time: 0.0000000000,"[2, 'D', 9, 'A', 7, 'A', 7, 'E', 7, 1, 7, 'E', 19, 'C', 26, 25, 31, 26, 25, 19, 'E', 19, 'E', 14, 'E', 14, 'B']",143,-15
36,Run Time: 0.0000000000,"[2, 'D', 9, 'D', 9, 'D', 9, 'D', 2, 'A', 2, 'A', 2, 'D', 2, 1, 7, 'E', 7, 1, 7, 1, 7, 'A', 7, 'E', 7, 'E', 14, 'C', 14, 'A', 7, 'A', 9, 'B']",179,-28
8,Run Time: 0.0000000000,"[7, 'A', 9, 'B', 9, 'B', 14, 'C']",67,4
192,Run Time: 0.0051751137,"[7, 'E', 19, 'C', 26, 'F', 26, 'F', 28, 'F', 28, 22, 21, 'B', 16, 'B', 16, 22, 28, 29, 35, 'H', 35, 'H', 35, 23, 29, 28, 'F', 33, 26, 'F', 26, 32, 25, 19, 'E', 7, 'E', 7, 'E', 19, 25, 19, 25, 26, 25, 19, 25, 19, 25, 26, 32, 'F', 33, 28, 29, 'H', 'H', 'H', 'H', 28, 29, 28, 29, 'H', 'H', 28, 'J', 'J', 'J', 22, 28, 'J', 'F', 21, 'B', 16, 10, 'G', 'I', 18, 16, 'B', 21, 22, 16, 'I', 16, 22, 16, 22, 28, 29, 23, 24, 22, 28, 22, 23, 29, 28, 'J', 'F', 33, 28, 29, 28, 'J', 'J', 22, 21, 22, 28, 29, 35, 35, 23, 24, 29, 'H', 28, 'J', 'J', 'F', 33, 28, 29, 28, 'F', 21, 'C', 26, 25, 19, 'C', 21, 'F', 26, 'F', 26, 25, 19, 25, 19, 'C', 19, 'E', 14, 'B', 16, 10, 9, 'A', 2, 'A', 7, 'E', 14, 'E', 19, 'E', 19, 'C', 19, 25, 31, 19, 'C', 19, 25, 31, 31, 19, 25, 31, 31, 31, 31, 19, 'C', 26, 'F', 33, 28, 'F', 26, 'C', 14, 'A', 9, 'D']",803,-168
29,Run Time: 0.0000000000,"[2, 'D', 2, 'A', 9, 'B', 21, 'B', 16, 22, 23, 22, 16, 22, 16, 10, 'G', 12, 5, 'G', 10, 16, 'B', 9, 'B', 9, 'B', 21, 'C']",151,-13
63,Run Time: 0.0009963512,"[2, 'A', 14, 'A', 7, 'E', 7, 'E', 7, 'E', 7, 'A', 7, 'A', 9, 'A', 2, 'D', 9, 'D', 9, 'B', 14, 'A', 9, 10, 'G', 10, 16, 22, 28, 'F', 26, 'F', 21, 'B', 16, 'I', 23, 29, 35, 28, 'J', 29, 35, 23, 24, 29, 23, 22, 23, 24, 24, 24, 'I', 'G', 12, 12, 'I', 16, 22, 21, 'C']",287,-35
27,Run Time: 0.0000000000,"[7, 'E', 7, 'E', 14, 'C', 19, 25, 31, 31, 31, 31, 31, 19, 'E', 7, 'A', 14, 'C', 19, 'E', 14, 'E', 14, 'C', 21, 'B']",143,-19
44,Run Time: 0.0000000000,"[7, 'E', 7, 'A', 2, 'D', 2, 1, 7, 'A', 2, 1, 7, 'E', 7, 'E', 19, 'C', 26, 'C', 21, 'F', 28, 22, 23, 29, 'H', 35, 'H', 'H', 'H', 28, 22, 28, 'J', 22, 28, 22, 16, 'I', 'G', 10, 9, 'B']",211,-16
31,Run Time: 0.0000000000,"[7, 'A', 14, 'B', 9, 'A', 2, 'D', 4, 'D', 4, 5, 6, 4, 5, 6, 6, 'G', 10, 9, 'D', 2, 'D', 2, 1, 7, 'A', 7, 'E', 19, 'C']",159,-15
12,Run Time: 0.0000000000,"[2, 'A', 9, 'D', 9, 'D', 4, 'D', 9, 'A', 9, 'B']",83,-4
12,Run Time: 0.0000000000,"[7, 'A', 2, 1, 7, 'A', 14, 'A', 14, 'B', 21, 'C']",83,0
68,Run Time: 0.0000000000,"[7, 'A', 2, 'A', 14, 'E', 14, 'C', 19, 25, 19, 'C', 14, 'B', 21, 'F', 26, 25, 26, 25, 26, 32, 25, 26, 25, 19, 'C', 21, 22, 21, 'B', 21, 'B', 16, 'B', 14, 'C', 26, 'F', 33, 26, 'F', 26, 25, 26, 25, 26, 'F', 21, 'C', 14, 'B', 21, 'C', 14, 'B', 21, 'F', 26, 'F', 21, 22, 16, 10, 'G', 5, 4, 'D']",307,-52
34,Run Time: 0.0000000000,"[2, 'D', 4, 'D', 4, 5, 4, 5, 4, 10, 16, 'B', 16, 'I', 18, 18, 16, 'B', 16, 10, 'G', 10, 'G', 5, 4, 'D', 2, 'D', 9, 'B', 14, 'E', 7, 'A']",171,-26
29,Run Time: 0.0000000000,"[7, 'A', 14, 'E', 19, 'C', 21, 'C', 21, 'C', 21, 'B', 21, 'B', 21, 22, 23, 24, 24, 'I', 'G', 'I', 'G', 10, 'G', 12, 10, 9, 'D']",151,-9
38,Run Time: 0.0000000000,"[7, 'E', 19, 'C', 26, 25, 19, 'E', 19, 'E', 7, 'A', 14, 'A', 9, 'A', 7, 1, 2, 1, 2, 1, 7, 'A', 2, 1, 7, 'E', 14, 'C', 14, 'A', 14, 'A', 7, 'A', 9, 'B']",187,-26
214,Run Time: 0.0000000000,"[2, 'D', 4, 'D', 4, 'D', 9, 'D', 2, 'D', 4, 10, 9, 'D', 2, 'D', 2, 'A', 9, 'A', 14, 'C', 21, 'B', 16, 10, 16, 'I', 'G', 10, 'G', 5, 6, 4, 'D', 4, 'D', 9, 10, 16, 'B', 21, 'F', 26, 32, 'F', 26, 25, 26, 32, 32, 'F', 21, 'F', 33, 28, 22, 23, 24, 'I', 16, 22, 21, 22, 28, 22, 23, 24, 24, 29, 'H', 35, 23, 22, 21, 'C', 19, 'C', 19, 'C', 26, 'F', 21, 'B', 9, 'D', 9, 10, 4, 'D', 4, 'D', 9, 'A', 9, 'D', 4, 10, 16, 'B', 21, 22, 16, 10, 9, 10, 4, 10, 4, 'D', 4, 'D', 4, 10, 'G', 'I', 'G', 5, 4, 10, 'G', 12, 12, 5, 4, 'D', 4, 5, 'G', 'I', 16, 'B', 9, 10, 9, 'A', 7, 'A', 2, 'A', 7, 'A', 14, 'C', 14, 'C', 19, 'C', 19, 'C', 14, 'B', 21, 'F', 28, 29, 23, 24, 22, 23, 24, 29, 23, 29, 'H', 28, 22, 21, 'C', 26, 'C', 21, 22, 23, 29, 23, 29, 28, 'F', 33, 33, 33, 28, 'J', 22, 23, 24, 24, 22, 23, 24, 22, 28, 29, 28, 'F', 21, 'B', 14, 'A', 9, 'A', 9, 'A', 7, 'A', 9, 'D', 2, 'D', 2, 1, 7, 'E']",891,-194
14,Run Time: 0.0000000000,"[7, 'A', 9, 'B', 14, 'B', 9, 'B', 9, 'D', 9, 'A', 14, 'C']",91,-2
25,Run Time: 0.0000000000,"[7, 'A', 14, 'A', 14, 'C', 26, 'C', 26, 25, 31, 31, 31, 26, 'C', 19, 25, 19, 'C', 26, 25, 26, 'F', 21, 'B']",135,-13
39,Run Time: 0.0000000000,"[7, 'E', 7, 'E', 14, 'C', 14, 'E', 19, 25, 31, 19, 25, 31, 19, 'C', 21, 'B', 21, 'F', 28, 'F', 33, 26, 32, 'C', 19, 'C', 21, 'C', 19, 'E', 7, 'A', 9, 'D', 9, 10, 'G']",191,-11
22,Run Time: 0.0000000000,"[7, 'A', 2, 1, 7, 1, 7, 1, 7, 'A', 2, 1, 7, 'E', 19, 25, 19, 25, 26, 'C', 21, 'B']",123,-14
42,Run Time: 0.0009968281,"[2, 'A', 9, 'B', 16, 22, 28, 'J', 'J', 'F', 21, 'C', 19, 'E', 19, 'C', 19, 'E', 7, 1, 7, 'E', 14, 'C', 26, 'F', 26, 'F', 26, 'C', 21, 22, 28, 22, 23, 'I', 'G', 10, 16, 10, 4, 'D']",203,-14
122,Run Time: 0.0000000000,"[2, 'D', 4, 'D', 4, 5, 'G', 'I', 'G', 12, 5, 'G', 5, 4, 'D', 9, 'B', 9, 'A', 7, 'A', 9, 10, 4, 10, 9, 10, 'G', 12, 'I', 16, 'I', 18, 16, 10, 9, 'B', 21, 'B', 9, 'D', 4, 5, 'G', 'I', 18, 16, 'I', 'G', 5, 'G', 'I', 18, 18, 'G', 'I', 16, 22, 16, 22, 21, 'F', 33, 33, 28, 29, 'H', 35, 28, 29, 23, 'I', 18, 'G', 'I', 18, 23, 22, 23, 'I', 'G', 'I', 16, 'B', 14, 'E', 7, 'A', 9, 'B', 16, 10, 16, 22, 23, 24, 22, 16, 'B', 21, 'B', 14, 'B', 9, 'D', 2, 'D', 4, 10, 16, 10, 16, 10, 'G', 'I', 18, 16, 22, 21, 'B', 14, 'C']",523,-106
70,Run Time: 0.0000000000,"[7, 'A', 7, 'A', 14, 'A', 9, 'B', 9, 'A', 2, 'A', 7, 'A', 9, 'B', 21, 'C', 26, 'F', 28, 'J', 29, 'H', 'H', 28, 22, 21, 'F', 33, 28, 'J', 22, 21, 22, 23, 29, 'H', 'H', 23, 'I', 'G', 12, 10, 4, 'D', 4, 10, 4, 'D', 2, 1, 2, 1, 2, 'A', 7, 'A', 9, 'A', 14, 'B', 16, 'B', 9, 'D', 2, 1, 7, 'E']",315,-38
22,Run Time: 0.0009989738,"[7, 'E', 7, 'E', 14, 'A', 2, 1, 7, 'A', 7, 1, 7, 'A', 9, 'A', 7, 'A', 14, 'B', 21, 'C']",123,-10
150,Run Time: 0.0009965897,"[7, 'A', 7, 1, 7, 1, 2, 'A', 9, 'B', 9, 'D', 4, 10, 16, 'I', 23, 24, 29, 'H', 'H', 28, 'J', 'J', 22, 28, 29, 35, 'H', 28, 29, 28, 'J', 29, 23, 'I', 16, 10, 'G', 5, 6, 'G', 5, 'G', 12, 12, 'I', 23, 'I', 16, 10, 16, 10, 16, 'I', 18, 'G', 10, 16, 10, 'G', 10, 4, 'D', 9, 'B', 21, 'F', 26, 'F', 26, 'F', 33, 26, 'F', 28, 29, 'H', 35, 23, 24, 29, 28, 29, 28, 'J', 'F', 28, 22, 16, 'I', 'G', 12, 12, 5, 6, 'G', 12, 'I', 'G', 'I', 18, 'G', 5, 'G', 12, 5, 4, 10, 16, 'I', 'G', 12, 'I', 'G', 10, 4, 10, 'G', 'I', 23, 22, 21, 'F', 26, 'F', 33, 21, 'F', 33, 28, 'J', 'J', 29, 'H', 'H', 'H', 23, 'I', 23, 'I', 16, 'I', 18, 23, 22, 21, 'F', 26, 'C']",635,-138
80,Run Time: 0.0000000000,"[2, 'D', 9, 'A', 14, 'B', 14, 'B', 16, 'B', 16, 'B', 9, 'D', 9, 10, 'G', 'I', 16, 'B', 21, 'B', 21, 'F', 28, 'F', 21, 'B', 16, 22, 28, 29, 'H', 35, 'H', 23, 22, 23, 29, 23, 'I', 18, 16, 'I', 'G', 12, 5, 'G', 10, 9, 'A', 7, 'E', 14, 'B', 16, 10, 'G', 'I', 'G', 10, 'G', 10, 'G', 12, 5, 6, 4, 10, 16, 'I', 18, 16, 'B', 21, 'F', 26, 'F', 26, 'C']",355,-44
33,Run Time: 0.0000000000,"[2, 'A', 9, 'B', 14, 'E', 19, 'C', 21, 'B', 21, 'C', 14, 'A', 14, 'E', 19, 'C', 21, 'F', 33, 21, 22, 28, 22, 16, 10, 9, 'A', 14, 'B', 9, 'D']",167,-17
74,Run Time: 0.0000000000,"[7, 'E', 7, 'E', 19, 'C', 14, 'B', 9, 'D', 2, 'D', 4, 'D', 2, 'A', 2, 'D', 4, 'D', 9, 'B', 16, 'B', 21, 'F', 28, 'F', 33, 26, 32, 25, 31, 31, 26, 32, 25, 19, 'C', 19, 'E', 19, 'E', 7, 1, 7, 'E', 19, 'E', 7, 'A', 7, 'E', 7, 'E', 7, 'E', 14, 'A', 7, 'A', 2, 'A', 9, 'D', 4, 5, 'G', 'I', 16, 22, 23, 29, 'H']",331,-38
