Customer Order,Path Size,Nodes Visited,Brute Force Score,Our Score
"['D', 'B', 'A', 'F', 'C', 'E']",105,"['D', 'E', 'D', 1, 'D', 1, 2, 'A', 'B', 'F', 16, 'F', 'H', 22, 23, 'K', 23, 22, 23, 22, 16, 10, 'B', 8, 'B', 10, 16, 'K', 18, 18, 18, 18, 18, 23, 'O', 29, 'Q', 28, 34, 22, 16, 'F', 'H', 'F', 'H', 'F', 'B', 10, 'M', 'P', 4, 'P', 6, 4, 'A', 2, 'A', 2, 1, 'D', 1, 2, 8, 14, 'F', 14, 'F', 16, 'K', 23, 'O', 'O', 'K', 'M', 'P', 'M', 'P', 'M', 'K', 'M', 12, 10, 16, 'K', 16, 10, 16, 'K', 16, 'K', 23, 'K', 'M', 12, 'P', 6, 4, 'A', 2, 8, 2, 8, 14, 20, 'C']",-11,-81
"['P', 'F', 'B', 'O', 'G', 'J', 'H', 'A', 'N', 'K', 'C', 'D', 'E', 'I', 'M']",356,"['D', 'E', 'D', 8, 'D', 1, 2, 'A', 'B', 'A', 'B', 'F', 'B', 'A', 2, 8, 2, 8, 14, 8, 14, 'E', 'D', 8, 2, 1, 2, 8, 14, 'E', 'C', 'G', 'C', 'E', 'D', 1, 2, 'A', 4, 'A', 4, 'A', 2, 8, 'B', 'F', 'B', 'F', 'B', 8, 2, 'A', 2, 8, 'D', 8, 'B', 'F', 'H', 'F', 'H', 'J', 'H', 20, 'H', 22, 16, 'K', 'M', 'P', 6, 4, 'P', 'M', 12, 12, 'P', 6, 4, 10, 'B', 10, 'B', 'F', 'B', 'A', 'B', 10, 4, 'P', 6, 4, 10, 'B', 8, 'B', 'A', 'B', 'A', 2, 1, 'D', 8, 2, 1, 'D', 8, 2, 1, 2, 8, 'D', 8, 'B', 8, 14, 'F', 14, 8, 14, 8, 'B', 8, 2, 8, 2, 8, 14, 'E', 'D', 'E', 'D', 1, 2, 'A', 4, 'P', 4, 10, 16, 22, 'H', 20, 'C', 'G', 'C', 20, 'C', 'E', 'D', 'E', 'D', 8, 14, 'E', 'D', 'E', 'D', 8, 'D', 'E', 'C', 'E', 'D', 8, 'B', 'A', 2, 8, 'D', 'E', 'D', 1, 2, 'A', 4, 'A', 4, 'P', 6, 6, 4, 'A', 2, 'A', 4, 'P', 4, 'P', 'M', 'P', 4, 'A', 4, 'P', 'M', 12, 'P', 4, 'A', 'B', 10, 'B', 8, 'B', 'F', 14, 'F', 'B', 10, 16, 22, 16, 'F', 14, 'F', 16, 22, 23, 'K', 'M', 'P', 6, 6, 6, 4, 'P', 4, 'A', 2, 8, 14, 20, 14, 'F', 16, 10, 4, 'P', 'M', 'P', 'M', 'P', 6, 'M', 10, 'B', 'F', 'B', 8, 'D', 1, 2, 1, 'D', 8, 'B', 8, 14, 'F', 'H', 'J', 28, 22, 23, 'O', 'O', 29, 'N', 23, 'O', 'K', 16, 10, 'M', 'P', 4, 'A', 'B', 8, 2, 8, 14, 'F', 'B', 'F', 14, 'E', 14, 8, 'D', 1, 2, 'A', 2, 'A', 2, 1, 2, 1, 'D', 'E', 'D', 1, 2, 8, 14, 20, 'C', 20, 'C', 'E', 'C', 'E', 'D', 1, 2, 8, 'B', 8, 'D', 8, 'B', 8, 'D', 'E', 14, 'F', 14, 'E', 14, 20, 'H', 20, 14, 20, 26, 32, 20, 'H', 'F', 14, 8, 2, 8, 2, 1, 'D', 8, 14, 'E', 14, 20, 'C', 'G', 'I']",25,-296
"['E', 'B', 'F', 'G', 'A', 'J', 'D', 'C', 'H', 'M', 'K', 'I']",56,"['D', 'E', 'C', 'E', 'C', 'G', 'I', 'C', 'G', 26, 'J', 'H', 'F', 'B', 'A', 4, 10, 'M', 'P', 4, 'A', 4, 10, 4, 'A', 'B', 'A', 4, 'A', 'B', 10, 'B', 8, 'B', 8, 'B', 10, 'M', 'P', 4, 'P', 4, 10, 16, 'F', 'B', 'A', 4, 'A', 4, 10, 'M', 'P', 6, 'M', 'K']",13,-8
"['A', 'E', 'C', 'H', 'G', 'F', 'B', 'D']",46,"['D', 'E', 'D', 8, 'B', 'A', 4, 'P', 6, 4, 10, 16, 'K', 16, 'K', 'M', 10, 'B', 'F', 'H', 'J', 26, 'J', 33, 28, 22, 16, 22, 28, 22, 28, 34, 22, 28, 22, 23, 29, 'N', 28, 22, 'H', 20, 'H', 20, 'C', 'G']",-3,-14
"['A', 'B']",3,"[2, 'A', 'B']",-27,5
"['D', 'F', 'A', 'H', 'I', 'E', 'C', 'G', 'B']",266,"['D', 'E', 'C', 'E', 'D', 'E', 'C', 'G', 'C', 20, 'H', 'J', 33, 28, 29, 28, 34, 34, 'J', 33, 33, 33, 'H', 'F', 'B', 'A', 2, 1, 2, 1, 2, 'A', 'B', 8, 'B', 10, 'M', 12, 'K', 16, 'K', 23, 22, 23, 29, 23, 'O', 'O', 'K', 18, 23, 'K', 18, 16, 'F', 16, 22, 28, 'J', 33, 'H', 20, 26, 'G', 'C', 'E', 'C', 20, 'C', 'E', 'C', 'E', 14, 'E', 14, 8, 14, 'E', 'D', 1, 'D', 1, 'D', 8, 2, 8, 14, 20, 'H', 22, 16, 10, 'M', 'P', 6, 'M', 'P', 'M', 'P', 'M', 'P', 6, 6, 6, 6, 'M', 'P', 'M', 10, 'M', 'K', 'M', 'P', 4, 'A', 2, 8, 14, 'F', 'H', 22, 28, 'J', 28, 34, 34, 'J', 28, 22, 28, 22, 'H', 'F', 'B', 8, 'D', 'E', 14, 'E', 14, 8, 14, 'F', 16, 10, 4, 'P', 'M', 'P', 4, 'A', 4, 10, 'B', 'F', 16, 'K', 23, 'K', 'M', 10, 'B', 'F', 'H', 20, 'H', 20, 26, 'G', 'C', 20, 14, 'E', 14, 'F', 16, 10, 4, 'A', 2, 1, 'D', 'E', 'C', 20, 14, 8, 'B', 'A', 2, 1, 2, 1, 'D', 8, 'D', 1, 2, 'A', 'B', 8, 'D', 1, 2, 'A', 4, 10, 4, 10, 4, 'A', 'B', 'F', 14, 8, 14, 8, 'D', 'E', 14, 8, 2, 1, 2, 8, 'D', 8, 'B', 'F', 14, 8, 'B', 'A', 4, 10, 16, 10, 'M', 10, 16, 10, 4, 'A', 2, 8, 'D', 'E', 'C', 'E', 'C', 'E', 14, 8, 'B', 'F', 'B', 8, 'D', 1, 'D', 'E', 'C', 'G', 'C', 'G', 'I']",1,-230
"['F', 'I', 'G', 'C', 'E', 'H', 'A', 'D', 'B']",134,"['D', 'E', 'C', 'E', 'D', 'E', 'C', 'E', 'C', 'G', 'C', 'E', 'D', 1, 'D', 'E', 'C', 20, 'H', 'J', 'H', 'F', 'H', 'J', 33, 'H', 'J', 28, 34, 29, 'Q', 'Q', 'Q', 'Q', 23, 'O', 22, 'H', 20, 26, 32, 'G', 'C', 'E', 14, 'E', 14, 8, 'D', 1, 2, 'A', 'B', 10, 16, 'K', 18, 'M', 'K', 23, 29, 'N', 23, 22, 'H', 'F', 'B', 8, 'B', 8, 2, 8, 2, 'A', 2, 8, 14, 'F', 14, 'F', 14, 8, 'D', 1, 'D', 8, 2, 8, 'D', 1, 'D', 'E', 14, 8, 'D', 8, 'B', 'A', 'B', 8, 'B', 'A', 'B', 8, 'B', 10, 'B', 10, 'M', 'K', 'M', 12, 12, 12, 'P', 4, 10, 16, 'F', 'B', 'F', 'H', 'F', 'B', 'F', 'B', 'A', 2, 8, 14, 'E', 'C', 'G', 'I']",1,-98
"['B', 'D', 'E', 'A', 'C']",171,"['D', 'E', 'C', 'E', 'C', 'E', 'C', 20, 'C', 'G', 'C', 'G', 'C', 'G', 'C', 'E', 14, 8, 'D', 'E', 'C', 20, 'H', 20, 26, 20, 'C', 'G', 'C', 'E', 14, 20, 'H', 'J', 26, 32, 32, 'G', 26, 'J', 26, 'J', 'H', 'J', 33, 26, 32, 'G', 'I', 'C', 'G', 'I', 26, 'J', 26, 20, 14, 'E', 'C', 'G', 'C', 'G', 26, 'G', 'I', 26, 'G', 'I', 'I', 'I', 'I', 'I', 'C', 'G', 'C', 'G', 'I', 26, 20, 26, 'G', 26, 32, 32, 'G', 26, 32, 32, 'G', 26, 20, 14, 8, 'B', 'F', 'H', 22, 28, 34, 29, 28, 34, 34, 'J', 28, 'J', 'H', 20, 26, 32, 20, 'H', 20, 'H', 20, 'C', 'E', 'C', 'G', 26, 'J', 28, 34, 22, 23, 22, 28, 34, 'J', 33, 33, 28, 34, 'J', 26, 32, 'J', 28, 22, 'H', 'J', 'H', 20, 'H', 'J', 26, 20, 'C', 'E', 'C', 'G', 'I', 26, 'G', 'I', 'C', 'G', 26, 20, 14, 8, 14, 20, 'H', 20, 'H', 'F', 14, 8, 'B', 'A']",-15,-151
"['I', 'J', 'F', 'H', 'B', 'A', 'E', 'C', 'M', 'K', 'D', 'G']",125,"['D', 'E', 'D', 8, 'D', 8, 'B', 'F', 'H', 'J', 'H', 22, 28, 22, 23, 'K', 'M', 10, 'B', 'A', 4, 'A', 2, 'A', 2, 'A', 'B', 8, 'B', 10, 'B', 'A', 2, 'A', 2, 8, 'B', 8, 'D', 8, 'D', 'E', 'D', 8, 'D', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 14, 20, 14, 8, 14, 'E', 'D', 8, 'B', 'F', 'H', 22, 'H', 20, 'H', 22, 16, 'K', 23, 'K', 23, 'O', 'K', 16, 'K', 16, 22, 16, 'F', 'H', 22, 28, 29, 'Q', 28, 22, 28, 34, 'J', 28, 22, 'H', 'J', 33, 26, 'J', 'H', 'J', 'H', 'F', 'B', 'F', 14, 20, 14, 20, 'C', 'E', 14, 'F', 'B', 'F', 14, 'E', 14, 'E', 'C', 'E', 'C', 'E', 'C', 'G', 'I']",13,-77
"['M', 'H', 'B', 'N', 'D', 'P', 'F', 'J', 'C', 'K', 'G', 'O', 'A', 'E', 'I']",345,"['D', 'E', 'C', 'E', 14, 'E', 14, 'E', 'C', 'G', 'C', 'G', 'I', 26, 'G', 'I', 26, 'G', 26, 'G', 26, 'G', 26, 'G', 'I', 26, 'G', 'I', 26, 'G', 'C', 20, 'C', 'G', 'I', 26, 'G', 'C', 'G', 'C', 20, 'C', 'E', 14, 'F', 'H', 'J', 33, 'H', 20, 'H', 22, 16, 'F', 'B', 'A', 2, 8, 'D', 1, 2, 'A', 'B', 10, 'B', 10, 'B', 8, 'B', 8, 14, 20, 14, 8, 14, 'F', 'H', 'J', 26, 'G', 'I', 'I', 26, 20, 14, 8, 'B', 'F', 14, 'F', 'H', 20, 'C', 'E', 'D', 8, 14, 8, 'B', 'F', 'B', 'F', 14, 'F', 'B', 'F', 14, 'F', 'H', 'J', 'H', 22, 16, 'F', 14, 20, 'H', 'F', 14, 20, 14, 20, 'C', 'E', 'D', 1, 2, 1, 2, 8, 14, 20, 26, 'G', 'I', 'C', 'G', 'C', 'E', 'D', 'E', 'C', 'E', 'C', 'G', 'C', 'G', 'C', 'G', 26, 32, 20, 'H', 'F', 14, 'F', 16, 'F', 'B', 10, 'B', 8, 2, 1, 2, 'A', 4, 'P', 'M', 'K', 18, 'M', 'P', 6, 'M', 10, 16, 10, 'B', 'A', 2, 1, 2, 'A', 'B', 8, 'D', 1, 'D', 1, 'D', 1, 'D', 8, 14, 20, 'C', 20, 14, 'F', 'B', 10, 4, 10, 16, 22, 16, 10, 'M', 12, 'P', 4, 10, 'M', 'K', 18, 23, 'K', 23, 'O', 'O', 'O', 'K', 16, 'F', 'B', 'A', 'B', 'A', 4, 'A', 2, 1, 2, 8, 'B', 8, 'D', 1, 2, 'A', 'B', 'A', 2, 1, 'D', 'E', 'C', 'G', 'C', 20, 14, 20, 'C', 'E', 'D', 1, 'D', 8, 'B', 8, 'D', 1, 2, 1, 2, 1, 2, 1, 'D', 1, 2, 8, 2, 1, 'D', 'E', 14, 'E', 'D', 1, 'D', 'E', 14, 8, 'B', 'A', 4, 'A', 2, 8, 'B', 'F', 'H', 'J', 'H', 'J', 33, 33, 26, 32, 20, 26, 'J', 'H', 'J', 33, 'H', 'J', 33, 26, 32, 20, 14, 8, 14, 'E', 14, 8, 2, 'A', 'B', 10, 4, 'P', 6, 6, 'M', 12, 12, 'K', 23, 22, 16, 22, 28, 29, 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'N']",25,-285
"['G', 'F', 'B', 'A', 'C', 'D', 'E']",25,"['D', 'E', 'C', 'G', 26, 'G', 'I', 'C', 20, 'H', 'F', 'H', 'J', 'H', 20, 26, 20, 26, 'G', 'C', 'E', 14, 'F', 'B', 'A']",-7,3
"['F', 'B', 'E', 'G', 'H', 'C', 'D', 'A']",16,"['D', 'E', 'D', 1, 2, 'A', 'B', 'A', 2, 'A', 'B', 'F', 'H', 20, 'C', 'G']",-3,16
"['D', 'F', 'A', 'E', 'C', 'B']",50,"['D', 'E', 'C', 20, 'C', 'G', 'I', 26, 32, 32, 32, 'G', 'I', 26, 'G', 'I', 'C', 'G', 'I', 26, 'G', 'I', 26, 20, 'H', 'J', 33, 'H', 'F', 'H', 'J', 33, 33, 33, 26, 'G', 'I', 26, 'G', 'C', 'E', 'C', 'E', 'D', 'E', 'D', 1, 2, 'A', 'B']",-11,-26
"['C', 'B', 'A', 'D']",104,"['D', 8, 'B', 'F', 'H', 'J', 26, 20, 'H', 22, 23, 22, 23, 22, 28, 22, 23, 'K', 'M', 12, 'P', 6, 6, 4, 'A', 4, 'A', 'B', 'A', 4, 'P', 'M', 'P', 6, 'M', 10, 4, 'A', 2, 1, 'D', 1, 'D', 'E', 'D', 8, 'B', 10, 'M', 'K', 16, 'K', 16, 22, 23, 29, 'N', 'N', 23, 29, 'Q', 23, 22, 16, 'K', 'M', 10, 4, 'A', 'B', 'F', 'H', 22, 28, 34, 29, 23, 29, 23, 'K', 16, 10, 4, 10, 16, 22, 28, 'J', 'H', 22, 28, 34, 'J', 28, 22, 28, 'J', 26, 32, 'J', 33, 26, 'G', 'C']",-19,-88
"['B', 'A']",3,"[2, 'A', 'B']",-27,5
"['J', 'G', 'E', 'M', 'K', 'D', 'C', 'A', 'F', 'I', 'B', 'H']",42,"['D', 'E', 'D', 8, 'D', 8, 'B', 'F', 'H', 'F', 'H', 'J', 28, 34, 'J', 33, 26, 'J', 26, 'G', 'I', 'I', 'I', 'I', 'C', 'G', 26, 20, 14, 20, 'H', 20, 14, 8, 2, 'A', 'B', 'A', 4, 10, 'M', 'K']",13,6
"['N', 'K', 'O', 'A', 'M', 'I', 'G', 'P', 'C', 'D', 'J', 'H', 'F', 'B', 'E']",366,"['D', 'E', 'D', 'E', 'C', 'G', 'I', 26, 'J', 'H', 'F', 'B', 'F', 14, 'E', 'C', 'G', 26, 32, 20, 'C', 'E', 'C', 'G', 26, 32, 'J', 26, 'G', 'I', 'C', 20, 'H', 'F', 14, 8, 'D', 'E', 'D', 'E', 'C', 'G', 26, 20, 'C', 'G', 'I', 'I', 26, 32, 20, 14, 'F', 'H', 'F', 16, 'K', 'M', 'P', 4, 'A', 'B', 'F', 14, 'F', 'B', 10, 'M', 10, 4, 10, 'M', 'P', 6, 4, 'P', 'M', 'K', 16, 10, 4, 'P', 6, 6, 4, 'P', 6, 'M', 12, 'K', 18, 'M', 'K', 'M', 'K', 18, 23, 'K', 16, 'F', 'B', 'F', 16, 10, 'M', 'P', 6, 4, 'A', 'B', 10, 4, 'A', 4, 'A', 'B', 10, 16, 22, 16, 22, 28, 'J', 'H', 'F', 'B', 8, 2, 1, 'D', 'E', 14, 'F', 14, 8, 14, 'F', 'B', 'A', 2, 8, 14, 'E', 'C', 'E', 'D', 'E', 'C', 'E', 14, 'F', 'H', 20, 'H', 'J', 26, 20, 'C', 'G', 'I', 'I', 'C', 'G', 26, 20, 'H', 'F', 'H', 'F', 14, 20, 'H', 'J', 28, 22, 16, 10, 'M', 'K', 'M', 'P', 6, 6, 'M', 'K', 16, 22, 16, 22, 'H', 'F', 'B', 8, 'D', 8, 2, 'A', 4, 10, 'M', 10, 'M', 'K', 18, 16, 'F', 14, 'E', 14, 'E', 'D', 1, 'D', 1, 'D', 'E', 'C', 'E', 'D', 8, 14, 'E', 'C', 'E', 14, 20, 'C', 'G', 'I', 'C', 'G', 'C', 20, 'H', 'J', 'H', 22, 23, 'K', 23, 'O', 22, 'H', 'F', 14, 8, 'B', 8, 'B', 10, 16, 'F', 'B', 10, 4, 'P', 6, 6, 6, 4, 10, 'M', 'K', 23, 22, 16, 'F', 'B', 8, 'D', 8, 'B', 8, 'B', 10, 'M', 10, 'B', 'F', 'H', 22, 16, 'F', 'B', 10, 'M', 'P', 6, 'M', 12, 'K', 'M', 10, 'M', 10, 16, 22, 28, 22, 23, 22, 23, 'K', 'M', 'K', 23, 'K', 16, 'F', 'B', 'A', 2, 'A', 'B', 8, 'D', 1, 'D', 1, 2, 1, 'D', 'E', 14, 20, 26, 'J', 26, 20, 26, 32, 'G', 26, 'G', 'C', 'E', 'D', 'E', 'C', 'E', 'D', 1, 'D', 8, 'D', 1, 2, 'A', 4, 10, 16, 10, 16, 22, 'H', 22, 28, 22, 16, 22, 28, 34, 34, 29, 'Q', 'N']",25,-306
"['F', 'K', 'J', 'E', 'D', 'A', 'H', 'C', 'B', 'I', 'G']",21,"['D', 'E', 'C', 'G', 'I', 26, 'J', 'H', 'J', 28, 22, 16, 'F', 'H', 'F', 'B', 'A', 'B', 10, 16, 'K']",9,23
"['E', 'F', 'C', 'D', 'A', 'B']",36,"['D', 'E', 'D', 'E', 'C', 'G', 26, 'G', 'C', 'E', 'C', 'E', 'D', 8, 'D', 8, 'B', 'A', 'B', 'A', 4, 'A', 'B', 'A', 2, 1, 2, 'A', 2, 1, 'D', 'E', 'C', 'E', 14, 'F']",-11,-12
"['E', 'D', 'C', 'F', 'B', 'A', 'G']",75,"['D', 'E', 'D', 1, 'D', 1, 'D', 1, 'D', 1, 'D', 8, 'D', 8, 'D', 1, 'D', 1, 'D', 'E', 'C', 'G', 'C', 'G', 'I', 'C', 20, 'H', 'J', 26, 'J', 26, 'G', 'C', 'E', 'D', 1, 2, 'A', 'B', 'A', 2, 'A', 4, 'A', 2, 8, 'D', 1, 'D', 8, 2, 8, 14, 'E', 'C', 'G', 'I', 'I', 'C', 20, 26, 'J', 33, 33, 'H', 'J', 26, 'J', 'H', 'J', 26, 20, 'H', 'F']",-7,-47
"['D', 'C', 'E', 'F', 'G', 'B', 'A']",265,"['D', 'E', 'D', 8, 'B', 'F', 14, 'F', 'H', 22, 'H', 'J', 'H', 'J', 33, 'H', 22, 28, 29, 'Q', 23, 'O', 'O', 'K', 18, 16, 'K', 23, 29, 28, 29, 23, 'K', 16, 'K', 23, 22, 'H', 'J', 33, 33, 33, 28, 'J', 28, 29, 'Q', 'N', 28, 29, 28, 22, 'H', 20, 'H', 20, 'H', 'F', 'B', 'A', 4, 'A', 2, 8, 2, 'A', 2, 'A', 'B', 10, 16, 'K', 23, 'O', 29, 23, 'K', 'M', 10, 16, 'K', 'M', 10, 'M', 'K', 16, 'F', 16, 10, 'M', 'P', 6, 4, 'P', 'M', 'K', 18, 16, 10, 4, 'P', 4, 'P', 4, 'A', 'B', 8, 'D', 8, 14, 20, 'C', 'E', 'D', 8, 'D', 'E', 'D', 1, 2, 1, 'D', 8, 2, 8, 'B', 'A', 2, 8, 'D', 8, 14, 8, 'B', 'A', 'B', 8, 14, 'E', 'D', 1, 2, 8, 'B', 8, 2, 'A', 4, 'A', 'B', 10, 'M', 'K', 18, 23, 'O', 22, 16, 'F', 'B', 10, 4, 'P', 6, 4, 'A', 'B', 8, 'B', 10, 16, 22, 16, 22, 16, 10, 4, 'A', 'B', 'F', 14, 20, 'H', 20, 'H', 'F', 'H', 22, 28, 22, 16, 'F', 'B', 'A', 2, 8, 'D', 'E', 'C', 'E', 14, 'F', 14, 'E', 14, 20, 14, 8, 2, 8, 2, 1, 'D', 8, 'B', 'F', 'B', 'A', 'B', 10, 16, 'K', 16, 10, 'B', 10, 16, 22, 23, 22, 23, 'K', 16, 22, 23, 22, 23, 29, 'N', 'Q', 'Q', 28, 22, 'H', 'F', 14, 8, 'B', 'F', 'H', 'F', 14, 8, 14, 'E', 14, 20, 26, 'J', 'H', 22, 'H', 20, 26, 'G']",-7,-237
"['C', 'A', 'F', 'D', 'G', 'E', 'B']",20,"['D', 'E', 'C', 'G', 'C', 'E', 'C', 'E', 'C', 'E', 'D', 1, 'D', 8, 'B', 'A', 2, 'A', 'B', 'F']",-7,8
['A'],8,"['D', 1, 'D', 1, 'D', 1, 2, 'A']",-31,-4
"['F', 'C', 'A', 'D', 'E', 'G', 'B']",76,"['D', 'E', 'D', 1, 2, 'A', 'B', 'A', 2, 'A', 'B', 'F', 'B', 'F', 16, 'K', 'M', 10, 4, 'A', 'B', 'F', 'B', 'A', 2, 1, 2, 'A', 'B', 'A', 'B', 'F', 14, 8, 2, 'A', 4, 10, 'M', 12, 'P', 'M', 10, 4, 10, 'B', 8, 14, 'F', 'H', 20, 'H', 20, 'H', 'J', 33, 'H', 'F', 'H', 22, 'H', 'F', 16, 'K', 23, 22, 16, 22, 16, 22, 16, 'F', 14, 'E', 'C', 'G']",-7,-48
"['D', 'C', 'A', 'B', 'F', 'E']",30,"['D', 'E', 'C', 'E', 14, 'E', 'C', 20, 'H', 'J', 26, 'G', 'I', 'I', 'C', 20, 'C', 'E', 14, 'F', 'H', 'F', 'B', 'F', 16, 'K', 'M', 10, 'B', 'A']",-11,-6
"['F', 'A', 'I', 'H', 'J', 'D', 'N', 'E', 'M', 'G', 'B', 'C', 'K']",64,"['D', 'E', 'D', 1, 2, 'A', 'B', 'F', 'H', 'J', 'H', 20, 'C', 'G', 'I', 'C', 'G', 'C', 20, 'H', 'F', 'B', 8, 'B', 'A', 'B', 'F', 'B', 'A', 2, 'A', 4, 'P', 'M', 'K', 'M', 12, 'K', 18, 18, 'M', 12, 12, 'P', 6, 4, 'A', 4, 10, 4, 'P', 4, 10, 4, 'P', 'M', 'K', 23, 22, 28, 34, 34, 29, 'N']",17,-12
"['M', 'E', 'F', 'G', 'D', 'I', 'B', 'A', 'C', 'H', 'J', 'K', 'N']",137,"['D', 'E', 'D', 8, 'B', 'A', 4, 'A', 'B', 'F', 'B', 10, 'M', 'K', 16, 10, 'B', 8, 2, 'A', 'B', 'A', 2, 'A', 4, 10, 'B', 10, 16, 'F', 'B', 10, 'M', 10, 16, 22, 'H', 'J', 26, 'G', 'C', 20, 'H', 20, 'H', 'F', 'H', 'J', 28, 22, 28, 29, 'Q', 'Q', 'N', 23, 'K', 'M', 10, 16, 10, 16, 10, 'M', 12, 'K', 23, 'O', 'O', 'K', 'M', 'P', 6, 6, 6, 6, 'M', 12, 10, 4, 10, 16, 'K', 'M', 'K', 23, 'O', 22, 16, 22, 23, 29, 'N', 'N', 'N', 28, 34, 22, 23, 29, 28, 29, 'N', 28, 'J', 26, 32, 'G', 'C', 'G', 'C', 'G', 'C', 'G', 'C', 20, 14, 'F', 14, 'F', 16, 22, 'H', 20, 'C', 'G', 'C', 20, 'H', 22, 'H', 20, 14, 20, 'C', 'G', 'I']",17,-85
"['C', 'B', 'E', 'A', 'D']",15,"['D', 'E', 'C', 20, 'H', 20, 'H', 'J', 33, 26, 20, 14, 'F', 'B', 'A']",-15,5
"['H', 'G', 'M', 'D', 'A', 'K', 'J', 'I', 'C', 'F', 'B', 'E']",67,"['D', 'E', 'D', 1, 'D', 8, 'D', 'E', 'C', 'G', 'C', 'G', 'I', 'I', 'I', 26, 'J', 'H', 'F', 'H', 'F', 'B', 'F', 16, 'K', 'M', 10, 'B', 'F', 'H', 'F', 'H', 'F', 16, 'K', 'M', 10, 'M', 'P', 4, 'P', 6, 6, 4, 'P', 6, 6, 6, 'M', 10, 'M', 12, 12, 12, 'K', 18, 'M', 'K', 16, 10, 'M', 12, 12, 12, 'P', 4, 'A']",13,-19
"['G', 'A', 'J', 'D', 'H', 'E', 'B', 'C', 'I', 'F']",63,"['D', 'E', 'D', 1, 2, 'A', 'B', 'A', 2, 1, 'D', 'E', 'C', 'E', 'C', 'G', 'I', 'C', 'E', 'D', 8, 'D', 1, 2, 1, 2, 'A', 'B', 'A', 2, 8, 'D', 1, 2, 1, 2, 'A', 4, 'A', 2, 'A', 2, 8, 14, 'F', 'H', 'F', 'B', 8, 2, 8, 2, 1, 2, 8, 2, 1, 'D', 'E', 'C', 'G', 26, 'J']",5,-23
"['C', 'B', 'A']",45,"['D', 'E', 'D', 1, 2, 'A', 'B', 10, 'B', 'A', 4, 10, 'M', 10, 'M', 'P', 4, 'P', 6, 6, 4, 10, 'B', 'A', 2, 1, 2, 1, 'D', 'E', 'D', 8, 'B', 'A', 'B', 'F', 'H', 'F', 14, 'E', 'D', 1, 'D', 'E', 'C']",-23,-33
['A'],2,"[2, 'A']",-31,2
