Customer Order,Path Size,Nodes Visited,Brute Force Score,Our Score
"['E', 'G', 'A', 'B', 'D', 'F', 'C']",48,"[7, 'E', 14, 'B', 16, 10, 'G', 5, 6, 4, 'D', 4, 'D', 9, 'A', 7, 1, 2, 'A', 14, 'A', 9, 'D', 9, 'B', 14, 'A', 7, 1, 2, 'D', 4, 10, 16, 22, 21, 'C', 14, 'A', 9, 10, 16, 22, 23, 29, 28, 'J', 'F']",63,-20
"['C', 'A', 'I', 'B', 'E', 'G', 'D', 'H', 'F']",48,"[7, 'A', 7, 'E', 14, 'A', 2, 'D', 2, 'D', 9, 'D', 4, 'D', 9, 'A', 2, 1, 7, 'A', 7, 'A', 7, 'E', 14, 'C', 21, 'B', 9, 'D', 2, 'D', 4, 5, 'G', 'I', 23, 22, 23, 29, 'H', 'H', 35, 28, 'J', 'J', 'J', 'F']",71,-12
"['B', 'A', 'D', 'C']",48,"[2, 'D', 2, 'D', 9, 'A', 7, 1, 7, 'E', 19, 'C', 19, 'E', 7, 1, 7, 1, 2, 'D', 9, 'D', 9, 'A', 7, 'E', 14, 'E', 7, 'E', 14, 'A', 7, 'E', 14, 'A', 9, 'D', 2, 1, 2, 1, 7, 1, 7, 'A', 14, 'B']",51,-32
"['A', 'C', 'B']",48,"[2, 'A', 7, 'A', 7, 1, 2, 1, 7, 'E', 7, 'E', 7, 'E', 14, 'E', 19, 'C', 19, 'E', 19, 'C', 21, 'C', 14, 'C', 14, 'C', 26, 'C', 19, 25, 19, 'E', 7, 'A', 9, 'D', 2, 'D', 2, 1, 2, 'A', 2, 'A', 9, 'B']",47,-36
"['B', 'A']",48,"[2, 'A', 2, 'D', 2, 'D', 2, 'A', 9, 'A', 7, 'E', 19, 'E', 7, 1, 2, 'A', 7, 'E', 7, 'E', 14, 'E', 7, 'A', 2, 1, 7, 'E', 19, 'C', 26, 25, 31, 26, 32, 'F', 28, 22, 23, 22, 28, 'J', 'J', 22, 21, 'B']",43,-40
"['E', 'G', 'F', 'I', 'D', 'A', 'C', 'B', 'H']",48,"[7, 'E', 14, 'B', 9, 'A', 2, 'D', 2, 'A', 2, 'D', 4, 10, 'G', 'I', 18, 18, 16, 'B', 16, 'B', 21, 'C', 14, 'C', 21, 'B', 9, 10, 16, 10, 4, 'D', 4, 5, 'G', 'I', 16, 22, 23, 29, 'H', 23, 24, 22, 28, 'F']",71,-12
"['B', 'C', 'E', 'A', 'D']",48,"[2, 'D', 2, 'A', 7, 'E', 19, 'E', 14, 'B', 9, 10, 4, 5, 6, 6, 'G', 12, 'I', 'G', 10, 'G', 10, 4, 5, 6, 'G', 'I', 'G', 12, 5, 6, 'G', 5, 4, 10, 4, 10, 16, 10, 16, 'B', 9, 10, 16, 'B', 14, 'C']",55,-28
"['B', 'E', 'F', 'D', 'C', 'G', 'A']",48,"[2, 'A', 14, 'E', 14, 'E', 14, 'A', 7, 'A', 7, 'E', 7, 'E', 14, 'E', 19, 'C', 21, 'C', 14, 'B', 21, 'B', 9, 'D', 4, 'D', 4, 5, 'G', 12, 'I', 'G', 'I', 18, 16, 22, 23, 29, 35, 23, 'I', 18, 23, 22, 21, 'F']",63,-20
"['B', 'A', 'C', 'E', 'D', 'F']",48,"[7, 'A', 7, 'A', 2, 'A', 14, 'C', 19, 'C', 19, 'E', 14, 'A', 2, 'D', 2, 'D', 9, 'A', 9, 'A', 2, 'D', 4, 10, 'G', 5, 'G', 'I', 'G', 10, 9, 'B', 16, 10, 9, 10, 9, 'A', 9, 'D', 2, 'A', 9, 'B', 21, 'F']",59,-24
"['E', 'F', 'G', 'C', 'B', 'D', 'A']",49,"[7, 'E', 19, 'E', 7, 'E', 14, 'E', 14, 'B', 16, 'I', 'G', 10, 4, 'D', 9, 'B', 14, 'C', 21, 'F', 21, 22, 23, 29, 28, 22, 28, 'J', 29, 28, 22, 23, 22, 21, 22, 23, 24, 22, 28, 'F', 28, 'J', 'F', 21, 'C', 14, 'A']",63,-21
"['C', 'A', 'E', 'B', 'D']",49,"[2, 'A', 14, 'E', 7, 1, 7, 'E', 19, 'E', 14, 'B', 21, 'C', 26, 32, 25, 19, 'E', 19, 'C', 14, 'B', 14, 'C', 19, 'C', 21, 'B', 14, 'E', 14, 'C', 21, 'B', 9, 'A', 14, 'E', 19, 'E', 14, 'A', 9, 'A', 14, 'B', 9, 'D']",55,-29
"['A', 'B']",49,"[7, 'E', 7, 'A', 7, 1, 7, 'A', 14, 'C', 19, 25, 19, 25, 31, 26, 'F', 28, 'F', 33, 28, 29, 'H', 23, 29, 23, 'I', 'G', 5, 6, 6, 6, 6, 'G', 12, 'I', 'G', 'I', 16, 'I', 23, 24, 22, 28, 22, 28, 'F', 21, 'B']",43,-41
"['D', 'B', 'E', 'A', 'C']",49,"[2, 'A', 9, 'A', 7, 'A', 2, 'A', 9, 'D', 4, 10, 16, 'I', 'G', 5, 'G', 'I', 18, 23, 22, 23, 29, 'H', 28, 29, 28, 'J', 22, 16, 'B', 16, 'B', 14, 'A', 14, 'B', 16, 10, 4, 'D', 9, 'A', 7, 'A', 7, 'E', 14, 'C']",55,-29
"['A', 'B', 'C']",49,"[2, 'A', 9, 'D', 4, 5, 4, 'D', 4, 5, 6, 'G', 10, 'G', 12, 5, 'G', 12, 5, 'G', 10, 'G', 10, 9, 'A', 14, 'C', 14, 'A', 14, 'A', 7, 'E', 14, 'C', 14, 'A', 2, 'A', 7, 'A', 7, 'A', 7, 'E', 14, 'C', 21, 'B']",47,-37
"['E', 'C', 'A', 'B', 'F', 'D']",49,"[7, 'E', 14, 'C', 14, 'A', 2, 'D', 4, 10, 'G', 5, 6, 4, 5, 'G', 10, 9, 'B', 9, 'B', 16, 'B', 14, 'C', 19, 25, 31, 31, 19, 'E', 7, 'E', 7, 'E', 19, 25, 31, 31, 26, 'C', 19, 'E', 7, 'A', 14, 'C', 26, 'F']",59,-25
"['B', 'E', 'C', 'F', 'A', 'D']",49,"[7, 'A', 2, 'D', 2, 'D', 4, 5, 4, 10, 4, 5, 4, 10, 'G', 'I', 23, 'I', 'G', 'I', 18, 'G', 10, 9, 'B', 9, 'A', 14, 'C', 26, 'F', 21, 'B', 16, 22, 21, 'F', 26, 25, 19, 'C', 19, 'C', 21, 'B', 14, 'A', 7, 'E']",59,-25
"['F', 'A', 'G', 'D', 'C', 'B', 'E']",49,"[2, 'D', 9, 'B', 14, 'E', 7, 'A', 2, 1, 7, 'A', 2, 'D', 4, 10, 'G', 12, 10, 16, 'B', 9, 10, 16, 22, 21, 'B', 16, 22, 16, 'I', 23, 29, 23, 29, 23, 22, 21, 'F', 33, 26, 'F', 33, 28, 'J', 'J', 'F', 21, 'C']",63,-21
"['B', 'C', 'A']",49,"[7, 'A', 14, 'B', 16, 'B', 21, 'F', 26, 'F', 28, 22, 23, 29, 'H', 'H', 35, 23, 24, 24, 22, 16, 10, 16, 10, 9, 'D', 4, 5, 6, 6, 6, 'G', 5, 6, 4, 10, 9, 'D', 2, 1, 7, 'A', 7, 'E', 19, 'E', 14, 'C']",47,-37
"['C', 'D', 'A', 'B']",50,"[7, 'A', 14, 'A', 7, 'A', 14, 'C', 26, 'F', 21, 'B', 21, 'C', 26, 'C', 19, 25, 31, 31, 19, 25, 26, 32, 25, 19, 'C', 21, 'C', 19, 'C', 19, 'E', 19, 'E', 19, 'C', 21, 'B', 16, 'I', 'G', 12, 10, 16, 22, 21, 'B', 9, 'D']",51,-34
"['A', 'B', 'C']",50,"[2, 'D', 9, 'A', 9, 'A', 9, 'A', 2, 'A', 2, 1, 2, 'D', 9, 'A', 9, 'D', 2, 'D', 4, 10, 9, 'D', 2, 'A', 7, 'A', 7, 'E', 19, 'E', 7, 1, 7, 'E', 14, 'C', 21, 'F', 21, 'C', 19, 'C', 26, 25, 19, 'C', 14, 'B']",47,-38
"['A', 'I', 'E', 'G', 'H', 'C', 'F', 'B', 'D']",50,"[2, 'D', 4, 10, 'G', 'I', 23, 29, 'H', 28, 'F', 28, 22, 28, 'J', 22, 21, 'C', 21, 'F', 21, 'B', 9, 'B', 21, 'B', 16, 'B', 16, 22, 21, 'C', 26, 25, 19, 'C', 26, 'C', 26, 25, 19, 'E', 19, 'E', 14, 'C', 26, 'C', 14, 'A']",71,-14
"['B', 'E', 'A', 'H', 'I', 'F', 'G', 'D', 'C']",50,"[7, 'E', 19, 'E', 7, 'A', 9, 'A', 9, 'B', 14, 'C', 26, 'C', 26, 'F', 28, 29, 'H', 35, 23, 'I', 'G', 10, 9, 'A', 7, 1, 7, 1, 7, 1, 2, 'A', 9, 'B', 16, 22, 28, 'J', 29, 35, 23, 22, 16, 'I', 'G', 10, 4, 'D']",71,-14
['A'],50,"[2, 'D', 4, 10, 16, 10, 16, 10, 4, 10, 16, 10, 'G', 10, 'G', 12, 12, 12, 10, 'G', 12, 10, 'G', 5, 6, 4, 10, 'G', 5, 6, 6, 'G', 12, 'I', 'G', 'I', 'G', 12, 10, 4, 5, 6, 'G', 12, 5, 6, 4, 10, 9, 'A']",39,-46
"['C', 'D', 'A', 'B']",50,"[7, 'E', 14, 'C', 14, 'E', 14, 'E', 14, 'B', 14, 'B', 16, 22, 16, 'I', 16, 22, 21, 'C', 19, 'E', 14, 'C', 21, 'C', 26, 25, 26, 'C', 14, 'E', 19, 25, 31, 31, 31, 26, 32, 'F', 21, 22, 16, 'B', 14, 'B', 9, 'D', 2, 'A']",51,-34
"['B', 'C', 'E', 'A', 'D']",50,"[2, 'D', 4, 5, 4, 5, 6, 6, 6, 'G', 10, 16, 'I', 23, 22, 23, 22, 21, 'C', 19, 'C', 14, 'E', 7, 'E', 19, 25, 19, 'C', 21, 'B', 16, 'I', 18, 23, 22, 16, 10, 9, 'D', 9, 'D', 4, 5, 4, 'D', 2, 'D', 2, 'A']",55,-30
"['B', 'D', 'C', 'A', 'E']",51,"[7, 'A', 14, 'A', 9, 'B', 21, 'F', 21, 'B', 16, 'B', 16, 10, 4, 'D', 2, 'A', 9, 'D', 9, 'D', 4, 5, 4, 5, 6, 4, 'D', 4, 10, 9, 'D', 9, 'B', 14, 'C', 26, 'C', 14, 'B', 9, 'A', 2, 'A', 14, 'B', 14, 'C', 19, 'E']",55,-31
"['B', 'C', 'A']",51,"[2, 'A', 9, 'D', 9, 'B', 21, 'F', 21, 'B', 9, 10, 9, 'A', 9, 10, 4, 'D', 4, 'D', 4, 10, 9, 'A', 9, 'A', 2, 'D', 9, 10, 16, 'I', 23, 29, 28, 22, 23, 29, 28, 29, 35, 23, 24, 29, 28, 'J', 22, 21, 'B', 14, 'C']",47,-39
"['G', 'F', 'B', 'C', 'D', 'E', 'A']",51,"[2, 'A', 9, 'B', 21, 'F', 28, 22, 28, 'F', 26, 'F', 28, 'F', 28, 'F', 33, 21, 'F', 21, 'C', 21, 'F', 28, 'F', 33, 28, 'J', 'F', 28, 'J', 29, 23, 'I', 'G', 12, 10, 9, 'B', 9, 'B', 14, 'E', 7, 'E', 14, 'B', 9, 'B', 9, 'D']",63,-23
"['C', 'A', 'D', 'B']",51,"[7, 'A', 9, 'B', 9, 'B', 14, 'E', 14, 'E', 19, 'C', 21, 'F', 26, 25, 19, 25, 26, 32, 32, 'C', 14, 'B', 16, 'B', 21, 'B', 14, 'B', 21, 22, 28, 29, 35, 35, 35, 'H', 35, 'H', 35, 23, 24, 'I', 18, 18, 18, 'G', 5, 4, 'D']",51,-35
"['G', 'E', 'C', 'B', 'H', 'F', 'A', 'D']",51,"[2, 'D', 9, 'A', 2, 'A', 2, 'A', 14, 'C', 26, 'C', 14, 'A', 9, 'A', 9, 'B', 21, 'F', 28, 'J', 'J', 'J', 22, 23, 29, 'H', 23, 24, 22, 23, 22, 21, 22, 23, 'I', 'G', 12, 'I', 'G', 12, 10, 9, 'B', 14, 'A', 2, 1, 7, 'E']",67,-19
"['C', 'B', 'A']",51,"[2, 'D', 9, 'D', 2, 'D', 4, 5, 4, 10, 4, 5, 6, 'G', 'I', 18, 'G', 12, 5, 6, 'G', 'I', 18, 'G', 10, 9, 'D', 9, 'D', 9, 'D', 2, 'D', 4, 5, 'G', 10, 16, 'B', 14, 'C', 26, 'F', 21, 'B', 14, 'B', 9, 'D', 9, 'A']",47,-39
"['D', 'B', 'C', 'E', 'A']",51,"[2, 'D', 9, 'B', 14, 'A', 7, 'A', 9, 'D', 9, 'B', 21, 'F', 21, 'B', 21, 'B', 9, 'D', 4, 'D', 4, 5, 'G', 5, 6, 4, 10, 9, 'A', 2, 1, 7, 'E', 19, 'E', 19, 'E', 7, 1, 7, 'A', 7, 'A', 14, 'E', 7, 'E', 19, 'C']",55,-31
"['A', 'B']",51,"[7, 'E', 14, 'A', 2, 1, 7, 1, 7, 'E', 7, 'A', 9, 'D', 2, 'D', 2, 1, 2, 'D', 4, 10, 4, 5, 4, 'D', 4, 'D', 2, 1, 7, 'E', 14, 'C', 21, 'C', 26, 25, 31, 19, 25, 19, 'E', 14, 'A', 7, 'E', 7, 'E', 14, 'B']",43,-43
"['A', 'F', 'E', 'C', 'B', 'D']",51,"[7, 'A', 9, 'D', 4, 'D', 2, 'A', 14, 'A', 7, 'E', 7, 'A', 9, 'D', 2, 1, 7, 'E', 19, 'E', 7, 'E', 7, 1, 7, 'E', 14, 'A', 2, 1, 2, 'D', 4, 5, 6, 4, 'D', 9, 'B', 16, 'B', 21, 'C', 14, 'C', 14, 'C', 26, 'F']",59,-27
"['A', 'D', 'C', 'B', 'E']",51,"[7, 'E', 7, 'A', 2, 'D', 4, 5, 6, 6, 6, 6, 'G', 12, 12, 12, 12, 10, 9, 'D', 2, 'D', 4, 'D', 2, 1, 7, 'A', 9, 'B', 9, 10, 9, 'B', 16, 'I', 'G', 12, 10, 9, 'A', 9, 'A', 2, 1, 7, 1, 7, 'E', 19, 'C']",55,-31
"['C', 'B', 'D', 'H', 'A', 'E', 'F', 'G']",51,"[2, 'D', 9, 'A', 7, 'A', 9, 'B', 9, 'B', 9, 'A', 9, 'D', 4, 'D', 4, 10, 'G', 10, 16, 22, 21, 'F', 26, 'C', 14, 'A', 7, 'E', 19, 'E', 19, 'C', 19, 'E', 14, 'A', 9, 'A', 2, 'D', 4, 5, 'G', 5, 'G', 'I', 23, 29, 'H']",67,-19
"['C', 'A', 'E', 'D', 'B']",52,"[7, 'E', 7, 'A', 14, 'C', 26, 'F', 28, 'F', 21, 'C', 26, 'F', 28, 'F', 28, 'F', 21, 'F', 28, 'J', 'F', 33, 26, 'F', 21, 'F', 33, 21, 'C', 21, 'B', 16, 22, 23, 22, 21, 'F', 33, 21, 'F', 21, 22, 16, 'B', 9, 'A', 7, 1, 2, 'D']",55,-32
"['B', 'A']",52,"[2, 'D', 4, 10, 9, 'B', 9, 'B', 21, 22, 21, 'C', 14, 'E', 19, 'E', 7, 'E', 19, 'C', 14, 'E', 19, 25, 19, 'C', 19, 'C', 19, 'C', 26, 'C', 19, 'E', 7, 'E', 14, 'E', 19, 'C', 19, 25, 31, 19, 25, 19, 25, 31, 19, 'E', 14, 'A']",43,-44
"['B', 'G', 'E', 'A', 'F', 'D', 'C']",52,"[2, 'D', 9, 'A', 2, 'A', 9, 'A', 9, 'A', 14, 'C', 26, 'F', 21, 'F', 26, 'C', 19, 'E', 19, 'E', 19, 'E', 14, 'E', 19, 'E', 19, 'C', 26, 32, 'F', 21, 'B', 9, 'D', 2, 'A', 14, 'B', 14, 'C', 19, 25, 19, 'C', 21, 'B', 16, 'I', 'G']",63,-24
"['B', 'E', 'F', 'C', 'D', 'A']",52,"[7, 'E', 7, 'E', 7, 'A', 2, 'D', 9, 'D', 4, 10, 'G', 12, 5, 6, 4, 5, 6, 'G', 10, 16, 'B', 16, 'I', 16, 10, 9, 10, 'G', 'I', 23, 22, 16, 22, 23, 29, 'H', 23, 24, 'I', 16, 10, 16, 22, 28, 'J', 'F', 26, 'F', 26, 'C']",59,-28
"['C', 'A', 'D', 'B']",52,"[2, 'D', 4, 10, 4, 5, 'G', 10, 16, 'B', 21, 'B', 16, 'B', 16, 10, 9, 'D', 4, 5, 6, 'G', 12, 'I', 18, 'G', 'I', 'G', 'I', 'G', 10, 4, 5, 6, 6, 6, 4, 5, 4, 'D', 2, 'A', 2, 'A', 9, 'A', 9, 'A', 9, 'A', 14, 'C']",51,-36
"['C', 'G', 'B', 'D', 'A', 'F', 'E']",52,"[7, 'A', 9, 'D', 9, 'A', 7, 'E', 19, 'C', 14, 'A', 2, 1, 2, 'D', 2, 1, 7, 'E', 19, 25, 19, 'E', 7, 1, 2, 1, 7, 'A', 14, 'B', 16, 'I', 'G', 'I', 'G', 12, 12, 12, 'I', 16, 10, 'G', 12, 10, 16, 22, 28, 'J', 'J', 'F']",63,-24
"['A', 'B']",52,"[7, 'A', 2, 1, 2, 1, 7, 'A', 7, 1, 7, 1, 7, 'E', 7, 'E', 7, 'A', 14, 'A', 14, 'A', 14, 'A', 9, 'A', 14, 'E', 7, 1, 2, 'A', 7, 'A', 9, 'D', 4, 10, 'G', 5, 4, 5, 4, 5, 'G', 10, 9, 'A', 14, 'E', 14, 'B']",43,-44
"['A', 'D', 'C', 'E', 'B']",53,"[2, 'A', 7, 'A', 9, 'D', 4, 10, 16, 'B', 14, 'E', 7, 'E', 7, 1, 7, 'A', 7, 'A', 9, 10, 'G', 12, 'I', 18, 16, 'I', 16, 10, 4, 5, 6, 4, 5, 'G', 10, 9, 10, 16, 10, 16, 10, 16, 10, 16, 'I', 16, 'B', 14, 'A', 14, 'C']",55,-33
"['B', 'C', 'G', 'E', 'D', 'A', 'F']",53,"[7, 'E', 7, 'A', 2, 'A', 2, 'D', 2, 'D', 9, 'A', 14, 'B', 21, 'B', 14, 'E', 7, 1, 7, 'A', 7, 1, 7, 'A', 9, 'A', 2, 'D', 2, 'D', 2, 'D', 9, 10, 'G', 'I', 'G', 12, 10, 16, 22, 16, 'I', 23, 22, 28, 'J', 'J', 'F', 26, 'C']",63,-25
"['E', 'B', 'D', 'C', 'A']",53,"[2, 'D', 2, 'D', 4, 5, 4, 'D', 4, 10, 'G', 'I', 23, 24, 24, 22, 23, 29, 35, 28, 'F', 28, 29, 'H', 'H', 28, 'J', 22, 21, 'B', 21, 'C', 19, 'C', 21, 'B', 16, 'I', 18, 'G', 10, 9, 'B', 16, 'I', 23, 22, 16, 'B', 14, 'E', 7, 'A']",55,-33
"['F', 'C', 'D', 'E', 'A', 'G', 'B']",53,"[7, 'E', 7, 'A', 7, 1, 7, 1, 7, 'A', 7, 1, 7, 1, 2, 'A', 14, 'C', 21, 'C', 14, 'B', 14, 'E', 19, 'E', 19, 'E', 14, 'B', 9, 'D', 9, 'A', 2, 1, 7, 'A', 14, 'E', 19, 'C', 26, 'F', 28, 22, 28, 29, 28, 29, 23, 'I', 'G']",63,-25
"['B', 'C', 'A']",53,"[7, 'A', 9, 'B', 16, 'I', 16, 22, 28, 'J', 'F', 28, 'J', 29, 23, 24, 24, 'I', 23, 24, 24, 29, 'H', 28, 29, 'H', 23, 22, 16, 'I', 16, 'I', 23, 29, 35, 23, 22, 16, 22, 28, 'F', 33, 21, 'F', 33, 26, 'F', 26, 'F', 33, 33, 26, 'C']",47,-41
"['B', 'D', 'A', 'C']",53,"[2, 'A', 2, 'A', 14, 'E', 14, 'B', 9, 'A', 2, 'A', 2, 'D', 2, 1, 2, 'A', 9, 10, 4, 5, 4, 'D', 2, 1, 7, 'A', 9, 'A', 14, 'B', 9, 10, 16, 22, 16, 22, 23, 24, 24, 29, 35, 35, 23, 29, 35, 28, 'F', 33, 33, 21, 'C']",51,-37
"['D', 'A', 'C', 'B']",53,"[2, 'D', 2, 'D', 2, 'D', 9, 'B', 16, 10, 16, 'B', 9, 'B', 16, 'I', 16, 'I', 18, 'G', 'I', 'G', 10, 16, 'B', 16, 10, 4, 'D', 2, 'A', 7, 1, 7, 1, 7, 'A', 2, 'D', 2, 1, 2, 1, 7, 'E', 14, 'E', 19, 'E', 7, 'E', 14, 'C']",51,-37
"['G', 'F', 'D', 'B', 'A', 'C', 'H', 'E']",53,"[2, 'D', 2, 'A', 2, 'D', 9, 'B', 16, 10, 'G', 'I', 23, 24, 29, 'H', 35, 35, 23, 24, 29, 23, 'I', 18, 'G', 10, 'G', 12, 5, 4, 'D', 9, 'A', 7, 'E', 7, 'E', 14, 'E', 7, 'E', 14, 'A', 9, 'A', 9, 'B', 16, 'B', 21, 'F', 26, 'C']",67,-21
"['B', 'E', 'D', 'C', 'A', 'F', 'G']",54,"[2, 'A', 7, 'E', 14, 'A', 2, 'A', 9, 'B', 21, 'F', 28, 22, 23, 24, 29, 23, 22, 21, 'C', 14, 'A', 14, 'B', 14, 'B', 9, 'A', 14, 'E', 7, 1, 2, 'D', 2, 'D', 9, 'D', 9, 'B', 9, 'A', 2, 1, 7, 'A', 2, 1, 7, 'A', 9, 10, 'G']",63,-26
"['D', 'E', 'F', 'B', 'C', 'A']",54,"[7, 'A', 9, 'B', 16, 'I', 23, 24, 'I', 18, 16, 'B', 9, 'D', 4, 10, 16, 10, 16, 22, 21, 'F', 28, 'F', 26, 'F', 26, 'C', 21, 'C', 21, 'F', 26, 'C', 26, 'F', 28, 29, 23, 'I', 16, 'B', 21, 'B', 9, 10, 16, 'B', 9, 'A', 2, 'A', 14, 'E']",59,-30
"['F', 'B', 'A', 'E', 'D', 'G', 'C']",54,"[2, 'A', 9, 'D', 9, 'B', 16, 'I', 'G', 'I', 18, 16, 'I', 'G', 12, 'I', 18, 18, 23, 29, 'H', 23, 24, 'I', 'G', 5, 'G', 'I', 16, 10, 'G', 5, 'G', 'I', 18, 23, 29, 'H', 35, 35, 'H', 35, 28, 'F', 33, 21, 'C', 26, 25, 26, 32, 'C', 19, 'E']",63,-26
"['E', 'C', 'B', 'A', 'D']",54,"[2, 'D', 2, 'A', 7, 'E', 14, 'B', 16, 'B', 16, 10, 16, 22, 23, 22, 28, 29, 'H', 28, 'F', 33, 26, 'F', 21, 'F', 26, 'F', 28, 'F', 28, 22, 28, 29, 'H', 28, 29, 'H', 35, 35, 28, 'F', 21, 'F', 28, 29, 35, 28, 29, 35, 28, 'F', 26, 'C']",55,-34
"['D', 'B', 'A', 'C', 'E']",54,"[7, 'A', 2, 'D', 9, 'D', 4, 'D', 4, 5, 4, 'D', 4, 'D', 9, 'D', 9, 'B', 16, 'I', 16, 'B', 16, 22, 16, 22, 23, 22, 21, 'C', 21, 'B', 14, 'B', 9, 'D', 4, 10, 'G', 'I', 16, 'B', 14, 'B', 21, 22, 16, 10, 9, 'B', 14, 'B', 14, 'E']",55,-34
"['C', 'B', 'H', 'F', 'A', 'I', 'D', 'E', 'G']",54,"[2, 'A', 7, 'A', 7, 'E', 14, 'E', 19, 'C', 19, 25, 19, 'C', 26, 'C', 14, 'E', 19, 25, 31, 26, 'F', 33, 33, 33, 33, 28, 'J', 22, 23, 'I', 'G', 5, 'G', 12, 12, 'I', 18, 16, 'B', 21, 'F', 28, 29, 'H', 23, 22, 21, 22, 21, 'B', 9, 'D']",71,-18
"['B', 'A']",54,"[2, 'A', 14, 'E', 19, 25, 26, 25, 19, 'E', 19, 25, 31, 19, 25, 26, 'C', 26, 32, 25, 19, 'C', 14, 'C', 19, 25, 31, 31, 19, 'E', 19, 'E', 19, 'E', 7, 1, 7, 'A', 2, 'A', 14, 'C', 26, 'C', 14, 'A', 2, 'D', 9, 'D', 4, 'D', 9, 'B']",43,-46
"['B', 'D', 'A', 'C']",54,"[7, 'E', 7, 'A', 14, 'A', 9, 'A', 9, 'B', 21, 'C', 26, 32, 32, 25, 31, 19, 'C', 14, 'C', 26, 'F', 21, 22, 16, 22, 23, 22, 16, 'I', 16, 'I', 16, 10, 16, 22, 28, 22, 28, 22, 21, 'F', 28, 29, 28, 'J', 29, 23, 22, 21, 'B', 9, 'D']",51,-38
"['C', 'D', 'F', 'B', 'E', 'A', 'G']",55,"[2, 'D', 9, 'B', 9, 'D', 9, 'D', 4, 'D', 2, 'D', 2, 'A', 7, 'A', 7, 'E', 14, 'A', 7, 'A', 2, 'D', 9, 'B', 21, 'F', 33, 33, 26, 'F', 28, 22, 28, 'J', 29, 'H', 23, 22, 16, 10, 'G', 'I', 23, 24, 'I', 23, 29, 28, 'F', 21, 'F', 26, 'C']",63,-27
"['B', 'C', 'F', 'D', 'A', 'E']",55,"[7, 'E', 7, 'A', 2, 'D', 2, 1, 2, 1, 2, 1, 2, 'D', 4, 10, 'G', 12, 10, 9, 'B', 9, 10, 'G', 12, 12, 12, 12, 12, 'I', 18, 16, 10, 9, 'A', 9, 10, 'G', 12, 12, 10, 9, 'B', 21, 'F', 28, 'J', 'F', 28, 'F', 28, 'J', 'F', 21, 'C']",59,-31
"['E', 'F', 'A', 'I', 'G', 'D', 'H', 'B', 'C']",55,"[2, 'A', 7, 'E', 19, 'E', 19, 'C', 14, 'A', 7, 'E', 7, 1, 7, 'E', 19, 25, 26, 'C', 26, 'F', 21, 'B', 16, 'B', 9, 'B', 16, 'B', 21, 'F', 21, 'B', 16, 'I', 'G', 10, 9, 'D', 9, 'B', 14, 'B', 16, 22, 16, 'I', 23, 'I', 16, 22, 28, 29, 'H']",71,-19
"['E', 'B', 'C', 'D', 'F', 'G', 'A']",55,"[7, 'A', 9, 'A', 7, 'E', 14, 'C', 14, 'E', 14, 'A', 9, 'D', 2, 1, 2, 'A', 14, 'E', 19, 25, 19, 25, 19, 'E', 19, 'E', 7, 'A', 9, 'D', 2, 1, 7, 'E', 19, 'C', 21, 'B', 16, 22, 28, 'J', 'J', 'F', 21, 'F', 21, 'B', 16, 'B', 16, 10, 'G']",63,-27
"['C', 'B', 'A']",55,"[7, 'E', 7, 'A', 7, 'A', 2, 1, 7, 'E', 19, 'E', 14, 'E', 19, 'C', 21, 'F', 26, 25, 26, 32, 32, 'F', 28, 22, 16, 'I', 'G', 10, 'G', 10, 16, 'I', 16, 'I', 23, 24, 'I', 'G', 12, 'I', 23, 'I', 16, 'I', 23, 'I', 18, 'G', 5, 'G', 'I', 16, 'B']",47,-43
"['C', 'A', 'E', 'B', 'F', 'D']",55,"[7, 'A', 9, 'B', 16, 10, 'G', 'I', 18, 23, 24, 22, 28, 'J', 'J', 'J', 'J', 'F', 21, 'F', 21, 'F', 33, 28, 22, 21, 'F', 33, 26, 'F', 33, 21, 'B', 21, 'F', 26, 'C', 19, 'E', 14, 'E', 7, 1, 7, 1, 2, 'A', 7, 'E', 14, 'E', 7, 1, 2, 'D']",59,-31
"['A', 'B']",55,"[7, 'A', 14, 'A', 14, 'E', 19, 'C', 26, 25, 26, 25, 19, 'E', 19, 25, 26, 32, 25, 19, 25, 31, 26, 32, 'C', 26, 'F', 21, 'F', 21, 'C', 21, 'F', 28, 29, 35, 35, 35, 28, 22, 23, 24, 24, 'I', 18, 'G', 10, 'G', 12, 'I', 18, 18, 18, 16, 'B']",43,-47
"['E', 'D', 'C', 'B', 'A']",55,"[7, 'E', 19, 'C', 14, 'C', 26, 'C', 26, 32, 'C', 14, 'A', 7, 'A', 14, 'A', 14, 'E', 19, 'E', 19, 'C', 14, 'C', 14, 'A', 7, 'A', 14, 'C', 26, 25, 26, 25, 19, 'C', 14, 'E', 19, 25, 19, 25, 19, 'C', 19, 25, 19, 'C', 21, 'B', 14, 'B', 9, 'D']",55,-35
"['E', 'B', 'F', 'G', 'A', 'D', 'C', 'H']",55,"[7, 'E', 7, 'A', 9, 'D', 4, 10, 'G', 10, 4, 'D', 2, 'D', 4, 5, 4, 5, 6, 4, 'D', 2, 'D', 4, 'D', 9, 'A', 2, 'A', 14, 'C', 14, 'C', 21, 'F', 28, 'F', 33, 21, 'B', 21, 'B', 21, 'C', 21, 'C', 19, 25, 26, 32, 'F', 28, 'J', 29, 'H']",67,-23
